latent_id,a,x,split
9916,88,85,train
9917,88,86,test
9918,88,87,train
9919,88,88,test
9920,88,89,test
9921,88,90,train
9922,88,91,test
9923,88,92,test
9924,88,93,test
9925,88,94,train
9926,88,95,test
9927,88,96,train
9928,88,97,train
9929,88,98,train
9930,88,99,test
9931,88,100,test
9932,88,101,test
9933,88,102,test
9934,88,103,test
9935,88,104,test
9936,88,105,train
9937,88,106,test
9938,88,107,test
9939,88,108,test
9940,88,109,train
9941,88,110,test
9942,88,111,test
9943,88,112,train
9944,89,0,test
9945,89,1,test
9946,89,2,test
9947,89,3,train
9948,89,4,test
9949,89,5,test
9950,89,6,test
9951,89,7,train
9952,89,8,train
9953,89,9,test
9954,89,10,test
9955,89,11,test
9956,89,12,test
9957,89,13,train
9958,89,14,train
9959,89,15,train
9960,89,16,test
9961,89,17,test
9962,89,18,test
9963,89,19,test
9964,89,20,train
9965,89,21,test
9966,89,22,test
9967,89,23,test
9968,89,24,test
9969,89,25,test
9970,89,26,test
9971,89,27,test
9972,89,28,train
9973,89,29,test
9974,89,30,train
9975,89,31,test
9976,89,32,train
9977,89,33,test
9978,89,34,test
9979,89,35,test
9980,89,36,test
9981,89,37,test
9982,89,38,test
9983,89,39,train
9984,89,40,test
9985,89,41,test
9986,89,42,test
9987,89,43,train
9988,89,44,test
9989,89,45,train
9990,89,46,train
9991,89,47,test
9992,89,48,test
9993,89,49,train
9994,89,50,test
9995,89,51,test
9996,89,52,train
9997,89,53,train
9998,89,54,test
9999,89,55,test
10000,89,56,test
10001,89,57,test
10002,89,58,train
10003,89,59,test
10004,89,60,test
10005,89,61,test
10006,89,62,train
10007,89,63,train
10008,89,64,test
10009,89,65,test
10010,89,66,test
10011,89,67,test
10012,89,68,train
10013,89,69,test
10014,89,70,test
10015,89,71,test
10016,89,72,train
10017,89,73,train
10018,89,74,test
10019,89,75,train
10020,89,76,test
10021,89,77,test
10022,89,78,test
10023,89,79,test
10024,89,80,test
10025,89,81,train
10026,89,82,test
10027,89,83,train
10028,89,84,train
10029,89,85,train
10030,89,86,test
10031,89,87,test
10032,89,88,test
10033,89,89,test
10034,89,90,test
10035,89,91,test
10036,89,92,train
10037,89,93,test
10038,89,94,train
10039,89,95,train
10040,89,96,test
10041,89,97,test
10042,89,98,test
10043,89,99,test
10044,89,100,test
10045,89,101,train
10046,89,102,train
10047,89,103,train
10048,89,104,test
10049,89,105,test
10050,89,106,test
10051,89,107,test
10052,89,108,test
10053,89,109,test
10054,89,110,train
10055,89,111,train
10056,89,112,test
10057,90,0,train
10058,90,1,train
10059,90,2,train
10060,90,3,test
10061,90,4,train
10062,90,5,train
10063,90,6,test
10064,90,7,test
10065,90,8,train
10066,90,9,test
10067,90,10,train
10068,90,11,train
10069,90,12,train
10070,90,13,train
10071,90,14,test
10072,90,15,test
10073,90,16,test
10074,90,17,train
10075,90,18,test
10076,90,19,test
10077,90,20,test
10078,90,21,train
10079,90,22,train
10080,90,23,train
10081,90,24,test
10082,90,25,test
10083,90,26,test
10084,90,27,test
10085,90,28,test
10086,90,29,test
10087,90,30,test
10088,90,31,test
10089,90,32,train
10090,90,33,train
10091,90,34,test
10092,90,35,test
10093,90,36,train
10094,90,37,test
10095,90,38,test
10096,90,39,test
10097,90,40,test
10098,90,41,train
10099,90,42,test
10100,90,43,test
10101,90,44,train
10102,90,45,test
10103,90,46,test
10104,90,47,train
10105,90,48,train
10106,90,49,test
10107,90,50,train
10108,90,51,test
10109,90,52,test
10110,90,53,test
10111,90,54,train
10112,90,55,train
10113,90,56,test
10114,90,57,test
10115,90,58,test
10116,90,59,test
10117,90,60,test
10118,90,61,test
10119,90,62,train
10120,90,63,test
10121,90,64,test
10122,90,65,test
10123,90,66,train
10124,90,67,test
10125,90,68,test
10126,90,69,test
10127,90,70,test
10128,90,71,test
10129,90,72,train
10130,90,73,test
10131,90,74,train
10132,90,75,test
10133,90,76,test
10134,90,77,test
10135,90,78,test
10136,90,79,test
10137,90,80,train
10138,90,81,train
10139,90,82,train
10140,90,83,test
10141,90,84,test
10142,90,85,train
10143,90,86,test
10144,90,87,test
10145,90,88,test
10146,90,89,train
10147,90,90,test
10148,90,91,test
10149,90,92,test
10150,90,93,test
10151,90,94,train
10152,90,95,test
10153,90,96,test
10154,90,97,test
10155,90,98,train
10156,90,99,train
10157,90,100,train
10158,90,101,test
10159,90,102,test
10160,90,103,train
10161,90,104,test
10162,90,105,test
10163,90,106,test
10164,90,107,test
10165,90,108,test
10166,90,109,test
10167,90,110,test
10168,90,111,test
10169,90,112,train
10170,91,0,test
10171,91,1,train
10172,91,2,test
10173,91,3,train
10174,91,4,test
10175,91,5,test
10176,91,6,test
10177,91,7,test
10178,91,8,test
10179,91,9,test
10180,91,10,test
10181,91,11,train
10182,91,12,test
10183,91,13,test
10184,91,14,test
10185,91,15,test
10186,91,16,test
10187,91,17,test
10188,91,18,test
10189,91,19,train
10190,91,20,train
10191,91,21,test
10192,91,22,train
10193,91,23,test
10194,91,24,train
10195,91,25,test
10196,91,26,test
10197,91,27,train
10198,91,28,train
10199,91,29,test
10200,91,30,test
10201,91,31,test
10202,91,32,train
10203,91,33,test
10204,91,34,test
10205,91,35,test
10206,91,36,test
10207,91,37,test
10208,91,38,test
10209,91,39,test
10210,91,40,test
10211,91,41,test
10212,91,42,test
10213,91,43,test
10214,91,44,test
10215,91,45,test
10216,91,46,train
10217,91,47,train
10218,91,48,train
10219,91,49,train
10220,91,50,train
10221,91,51,test
10222,91,52,test
10223,91,53,test
10224,91,54,train
10225,91,55,test
10226,91,56,test
10227,91,57,test
10228,91,58,test
10229,91,59,test
10230,91,60,test
10231,91,61,test
10232,91,62,test
10233,91,63,test
10234,91,64,train
10235,91,65,test
10236,91,66,train
10237,91,67,test
10238,91,68,test
10239,91,69,train
10240,91,70,test
10241,91,71,test
10242,91,72,train
10243,91,73,test
10244,91,74,test
10245,91,75,train
10246,91,76,test
10247,91,77,train
10248,91,78,test
10249,91,79,test
10250,91,80,test
10251,91,81,train
10252,91,82,test
10253,91,83,test
10254,91,84,train
10255,91,85,train
10256,91,86,train
10257,91,87,test
10258,91,88,test
10259,91,89,test
10260,91,90,train
10261,91,91,test
10262,91,92,train
10263,91,93,test
10264,91,94,test
10265,91,95,test
10266,91,96,train
10267,91,97,test
10268,91,98,test
10269,91,99,test
10270,91,100,train
10271,91,101,test
10272,91,102,test
10273,91,103,test
10274,91,104,test
10275,91,105,test
10276,91,106,test
10277,91,107,test
10278,91,108,test
10279,91,109,test
10280,91,110,test
10281,91,111,test
10282,91,112,train
10283,92,0,train
10284,92,1,train
10285,92,2,train
10286,92,3,test
10287,92,4,test
10288,92,5,test
10289,92,6,test
10290,92,7,test
10291,92,8,train
10292,92,9,test
10293,92,10,test
10294,92,11,test
10295,92,12,test
10296,92,13,train
10297,92,14,train
10298,92,15,test
10299,92,16,test
10300,92,17,test
10301,92,18,train
10302,92,19,train
10303,92,20,test
10304,92,21,test
10305,92,22,test
10306,92,23,test
10307,92,24,test
10308,92,25,train
10309,92,26,train
10310,92,27,test
10311,92,28,train
10312,92,29,test
10313,92,30,test
10314,92,31,test
10315,92,32,train
10316,92,33,test
10317,92,34,test
10318,92,35,test
10319,92,36,test
10320,92,37,train
10321,92,38,test
10322,92,39,test
10323,92,40,train
10324,92,41,test
10325,92,42,train
10326,92,43,test
10327,92,44,test
10328,92,45,test
10329,92,46,test
10330,92,47,test
10331,92,48,train
10332,92,49,train
10333,92,50,test
10334,92,51,test
10335,92,52,test
10336,92,53,test
10337,92,54,train
10338,92,55,test
10339,92,56,test
10340,92,57,test
10341,92,58,test
10342,92,59,test
10343,92,60,test
10344,92,61,test
10345,92,62,train
10346,92,63,train
10347,92,64,train
10348,92,65,test
10349,92,66,test
10350,92,67,test
10351,92,68,test
10352,92,69,test
10353,92,70,test
10354,92,71,train
10355,92,72,train
10356,92,73,train
10357,92,74,test
10358,92,75,test
10359,92,76,test
10360,92,77,train
10361,92,78,test
10362,92,79,test
10363,92,80,test
10364,92,81,test
10365,92,82,test
10366,92,83,train
10367,92,84,test
10368,92,85,test
10369,92,86,train
10370,92,87,test
10371,92,88,test
10372,92,89,test
10373,92,90,test
10374,92,91,test
10375,92,92,train
10376,92,93,train
10377,92,94,test
10378,92,95,test
10379,92,96,test
10380,92,97,train
10381,92,98,train
10382,92,99,train
10383,92,100,test
10384,92,101,train
10385,92,102,test
10386,92,103,test
10387,92,104,train
10388,92,105,train
10389,92,106,test
10390,92,107,test
10391,92,108,test
10392,92,109,test
10393,92,110,train
10394,92,111,train
10395,92,112,test
10396,93,0,test
10397,93,1,test
10398,93,2,train
10399,93,3,train
10400,93,4,test
10401,93,5,train
10402,93,6,test
10403,93,7,test
10404,93,8,test
10405,93,9,test
10406,93,10,train
10407,93,11,train
10408,93,12,test
10409,93,13,train
10410,93,14,test
10411,93,15,test
10412,93,16,train
10413,93,17,test
10414,93,18,test
10415,93,19,test
10416,93,20,train
10417,93,21,test
10418,93,22,train
10419,93,23,train
10420,93,24,test
10421,93,25,test
10422,93,26,test
10423,93,27,train
10424,93,28,test
10425,93,29,test
10426,93,30,train
10427,93,31,train
10428,93,32,test
10429,93,33,test
10430,93,34,test
10431,93,35,train
10432,93,36,test
10433,93,37,train
10434,93,38,test
10435,93,39,test
10436,93,40,test
10437,93,41,test
10438,93,42,test
10439,93,43,test
10440,93,44,test
10441,93,45,test
10442,93,46,test
10443,93,47,test
10444,93,48,train
10445,93,49,test
10446,93,50,train
10447,93,51,test
10448,93,52,test
10449,93,53,test
10450,93,54,test
10451,93,55,test
10452,93,56,train
10453,93,57,train
10454,93,58,test
10455,93,59,test
10456,93,60,test
10457,93,61,test
10458,93,62,test
10459,93,63,train
10460,93,64,test
10461,93,65,test
10462,93,66,test
10463,93,67,test
10464,93,68,test
10465,93,69,test
10466,93,70,test
10467,93,71,test
10468,93,72,test
10469,93,73,train
10470,93,74,test
10471,93,75,test
10472,93,76,train
10473,93,77,test
10474,93,78,train
10475,93,79,train
10476,93,80,test
10477,93,81,test
10478,93,82,train
10479,93,83,train
10480,93,84,train
10481,93,85,test
10482,93,86,test
10483,93,87,test
10484,93,88,test
10485,93,89,test
10486,93,90,test
10487,93,91,test
10488,93,92,test
10489,93,93,train
10490,93,94,train
10491,93,95,test
10492,93,96,test
10493,93,97,test
10494,93,98,test
10495,93,99,train
10496,93,100,test
10497,93,101,test
10498,93,102,train
10499,93,103,test
10500,93,104,test
10501,93,105,test
10502,93,106,test
10503,93,107,train
10504,93,108,train
10505,93,109,test
10506,93,110,test
10507,93,111,train
10508,93,112,test
10509,94,0,train
10510,94,1,test
10511,94,2,train
10512,94,3,test
10513,94,4,test
10514,94,5,test
10515,94,6,test
10516,94,7,test
10517,94,8,train
10518,94,9,train
10519,94,10,train
10520,94,11,test
10521,94,12,test
10522,94,13,train
10523,94,14,test
10524,94,15,test
10525,94,16,test
10526,94,17,train
10527,94,18,train
10528,94,19,test
10529,94,20,test
10530,94,21,test
10531,94,22,test
10532,94,23,test
10533,94,24,test
10534,94,25,test
10535,94,26,test
10536,94,27,test
10537,94,28,test
10538,94,29,test
10539,94,30,train
10540,94,31,test
10541,94,32,test
10542,94,33,test
10543,94,34,test
10544,94,35,test
10545,94,36,test
10546,94,37,test
10547,94,38,test
10548,94,39,test
10549,94,40,test
10550,94,41,test
10551,94,42,train
10552,94,43,train
10553,94,44,train
10554,94,45,train
10555,94,46,train
10556,94,47,train
10557,94,48,test
10558,94,49,test
10559,94,50,test
10560,94,51,train
10561,94,52,test
10562,94,53,test
10563,94,54,train
10564,94,55,test
10565,94,56,test
10566,94,57,test
10567,94,58,test
10568,94,59,test
10569,94,60,train
10570,94,61,test
10571,94,62,test
10572,94,63,test
10573,94,64,test
10574,94,65,test
10575,94,66,test
10576,94,67,test
10577,94,68,train
10578,94,69,test
10579,94,70,train
10580,94,71,test
10581,94,72,test
10582,94,73,test
10583,94,74,train
10584,94,75,test
10585,94,76,train
10586,94,77,test
10587,94,78,test
10588,94,79,test
10589,94,80,test
10590,94,81,test
10591,94,82,test
10592,94,83,test
10593,94,84,test
10594,94,85,test
10595,94,86,train
10596,94,87,test
10597,94,88,test
10598,94,89,train
10599,94,90,test
10600,94,91,train
10601,94,92,train
10602,94,93,test
10603,94,94,test
10604,94,95,test
10605,94,96,test
10606,94,97,test
10607,94,98,test
10608,94,99,test
10609,94,100,test
10610,94,101,test
10611,94,102,test
10612,94,103,test
10613,94,104,test
10614,94,105,train
10615,94,106,test
10616,94,107,test
10617,94,108,test
10618,94,109,test
10619,94,110,test
10620,94,111,train
10621,94,112,test
10622,95,0,test
10623,95,1,train
10624,95,2,test
10625,95,3,test
10626,95,4,train
10627,95,5,test
10628,95,6,test
10629,95,7,train
10630,95,8,train
10631,95,9,test
10632,95,10,train
10633,95,11,test
10634,95,12,train
10635,95,13,test
10636,95,14,test
10637,95,15,test
10638,95,16,train
10639,95,17,test
10640,95,18,test
10641,95,19,test
10642,95,20,train
10643,95,21,test
10644,95,22,test
10645,95,23,train
10646,95,24,test
10647,95,25,test
10648,95,26,test
10649,95,27,test
10650,95,28,train
10651,95,29,test
10652,95,30,test
10653,95,31,test
10654,95,32,test
10655,95,33,test
10656,95,34,test
10657,95,35,test
10658,95,36,test
10659,95,37,test
10660,95,38,train
10661,95,39,train
10662,95,40,train
10663,95,41,train
10664,95,42,test
10665,95,43,train
10666,95,44,test
10667,95,45,test
10668,95,46,train
10669,95,47,test
10670,95,48,train
10671,95,49,test
10672,95,50,test
10673,95,51,train
10674,95,52,test
10675,95,53,train
10676,95,54,test
10677,95,55,test
10678,95,56,test
10679,95,57,test
10680,95,58,train
10681,95,59,test
10682,95,60,test
10683,95,61,test
10684,95,62,test
10685,95,63,train
10686,95,64,test
10687,95,65,test
10688,95,66,test
10689,95,67,test
10690,95,68,test
10691,95,69,test
10692,95,70,test
10693,95,71,train
10694,95,72,test
10695,95,73,test
10696,95,74,test
10697,95,75,test
10698,95,76,test
10699,95,77,train
10700,95,78,test
10701,95,79,test
10702,95,80,train
10703,95,81,test
10704,95,82,train
10705,95,83,test
10706,95,84,test
10707,95,85,train
10708,95,86,test
10709,95,87,train
10710,95,88,test
10711,95,89,train
10712,95,90,test
10713,95,91,test
10714,95,92,test
10715,95,93,test
10716,95,94,train
10717,95,95,train
10718,95,96,train
10719,95,97,test
10720,95,98,test
10721,95,99,train
10722,95,100,test
10723,95,101,train
10724,95,102,test
10725,95,103,test
10726,95,104,test
10727,95,105,test
10728,95,106,train
10729,95,107,test
10730,95,108,test
10731,95,109,train
10732,95,110,train
10733,95,111,test
10734,95,112,train
10735,96,0,test
10736,96,1,test
10737,96,2,train
10738,96,3,test
10739,96,4,test
10740,96,5,test
10741,96,6,test
10742,96,7,train
10743,96,8,test
10744,96,9,test
10745,96,10,test
10746,96,11,test
10747,96,12,test
10748,96,13,test
10749,96,14,train
10750,96,15,train
10751,96,16,test
10752,96,17,train
10753,96,18,test
10754,96,19,test
10755,96,20,test
10756,96,21,train
10757,96,22,test
10758,96,23,train
10759,96,24,test
10760,96,25,train
10761,96,26,train
10762,96,27,test
10763,96,28,test
10764,96,29,train
10765,96,30,train
10766,96,31,test
10767,96,32,test
10768,96,33,train
10769,96,34,test
10770,96,35,test
10771,96,36,train
10772,96,37,test
10773,96,38,test
10774,96,39,train
10775,96,40,test
10776,96,41,test
10777,96,42,test
10778,96,43,train
10779,96,44,train
10780,96,45,train
10781,96,46,test
10782,96,47,train
10783,96,48,test
10784,96,49,test
10785,96,50,train
10786,96,51,train
10787,96,52,train
10788,96,53,train
10789,96,54,test
10790,96,55,test
10791,96,56,test
10792,96,57,train
10793,96,58,test
10794,96,59,test
10795,96,60,test
10796,96,61,test
10797,96,62,test
10798,96,63,train
10799,96,64,test
10800,96,65,test
10801,96,66,test
10802,96,67,train
10803,96,68,test
10804,96,69,test
10805,96,70,train
10806,96,71,train
10807,96,72,test
10808,96,73,train
10809,96,74,test
10810,96,75,test
10811,96,76,test
10812,96,77,test
10813,96,78,test
10814,96,79,test
10815,96,80,train
10816,96,81,train
10817,96,82,train
10818,96,83,test
10819,96,84,test
10820,96,85,test
10821,96,86,test
10822,96,87,train
10823,96,88,train
10824,96,89,test
10825,96,90,train
10826,96,91,train
10827,96,92,test
10828,96,93,train
10829,96,94,test
10830,96,95,test
10831,96,96,train
10832,96,97,test
10833,96,98,train
10834,96,99,test
10835,96,100,test
10836,96,101,test
10837,96,102,test
10838,96,103,test
10839,96,104,test
10840,96,105,test
10841,96,106,train
10842,96,107,train
10843,96,108,train
10844,96,109,test
10845,96,110,test
10846,96,111,test
10847,96,112,test
10848,97,0,test
10849,97,1,test
10850,97,2,train
10851,97,3,test
10852,97,4,train
10853,97,5,test
10854,97,6,train
10855,97,7,test
10856,97,8,test
10857,97,9,test
10858,97,10,test
10859,97,11,test
10860,97,12,test
10861,97,13,test
10862,97,14,test
10863,97,15,train
10864,97,16,train
10865,97,17,test
10866,97,18,test
10867,97,19,train
10868,97,20,test
10869,97,21,test
10870,97,22,train
10871,97,23,train
10872,97,24,train
10873,97,25,test
10874,97,26,test
10875,97,27,test
10876,97,28,test
10877,97,29,test
10878,97,30,test
10879,97,31,train
10880,97,32,test
10881,97,33,test
10882,97,34,test
10883,97,35,test
10884,97,36,test
10885,97,37,test
10886,97,38,train
10887,97,39,train
10888,97,40,test
10889,97,41,test
10890,97,42,test
10891,97,43,test
10892,97,44,test
10893,97,45,train
10894,97,46,test
10895,97,47,train
10896,97,48,test
10897,97,49,test
10898,97,50,test
10899,97,51,train
10900,97,52,test
10901,97,53,train
10902,97,54,test
10903,97,55,test
10904,97,56,train
10905,97,57,test
10906,97,58,test
10907,97,59,train
10908,97,60,test
10909,97,61,test
10910,97,62,train
10911,97,63,test
10912,97,64,test
10913,97,65,test
10914,97,66,train
10915,97,67,test
10916,97,68,test
10917,97,69,train
10918,97,70,test
10919,97,71,test
10920,97,72,test
10921,97,73,test
10922,97,74,test
10923,97,75,test
10924,97,76,train
10925,97,77,test
10926,97,78,test
10927,97,79,test
10928,97,80,test
10929,97,81,train
10930,97,82,test
10931,97,83,train
10932,97,84,test
10933,97,85,test
10934,97,86,train
10935,97,87,test
10936,97,88,train
10937,97,89,test
10938,97,90,train
10939,97,91,test
10940,97,92,test
10941,97,93,test
10942,97,94,test
10943,97,95,test
10944,97,96,train
10945,97,97,train
10946,97,98,test
10947,97,99,test
10948,97,100,train
10949,97,101,test
10950,97,102,test
10951,97,103,train
10952,97,104,train
10953,97,105,train
10954,97,106,test
10955,97,107,test
10956,97,108,train
10957,97,109,test
10958,97,110,test
10959,97,111,train
10960,97,112,test
10961,98,0,test
10962,98,1,train
10963,98,2,test
10964,98,3,train
10965,98,4,train
10966,98,5,test
10967,98,6,test
10968,98,7,test
10969,98,8,train
10970,98,9,train
10971,98,10,test
10972,98,11,test
10973,98,12,test
10974,98,13,train
10975,98,14,test
10976,98,15,test
10977,98,16,test
10978,98,17,test
10979,98,18,test
10980,98,19,test
10981,98,20,test
10982,98,21,train
10983,98,22,train
10984,98,23,train
10985,98,24,test
10986,98,25,test
10987,98,26,test
10988,98,27,train
10989,98,28,test
10990,98,29,train
10991,98,30,test
10992,98,31,train
10993,98,32,test
10994,98,33,test
10995,98,34,test
10996,98,35,train
10997,98,36,train
10998,98,37,test
10999,98,38,test
11000,98,39,train
11001,98,40,test
11002,98,41,test
11003,98,42,test
11004,98,43,test
11005,98,44,test
11006,98,45,test
11007,98,46,train
11008,98,47,train
11009,98,48,train
11010,98,49,test
11011,98,50,train
11012,98,51,test
11013,98,52,train
11014,98,53,test
11015,98,54,test
11016,98,55,train
11017,98,56,test
11018,98,57,train
11019,98,58,test
11020,98,59,test
11021,98,60,test
11022,98,61,test
11023,98,62,test
11024,98,63,test
11025,98,64,train
11026,98,65,test
11027,98,66,test
11028,98,67,test
11029,98,68,test
11030,98,69,test
11031,98,70,test
11032,98,71,test
11033,98,72,test
11034,98,73,test
11035,98,74,test
11036,98,75,train
11037,98,76,test
11038,98,77,test
11039,98,78,test
11040,98,79,train
11041,98,80,test
11042,98,81,train
11043,98,82,train
11044,98,83,train
11045,98,84,test
11046,98,85,test
11047,98,86,test
11048,98,87,test
11049,98,88,test
11050,98,89,test
11051,98,90,train
11052,98,91,test
11053,98,92,test
11054,98,93,train
11055,98,94,test
11056,98,95,test
11057,98,96,train
11058,98,97,test
11059,98,98,train
11060,98,99,test
11061,98,100,test
11062,98,101,test
11063,98,102,test
11064,98,103,test
11065,98,104,test
11066,98,105,test
11067,98,106,train
11068,98,107,test
11069,98,108,test
11070,98,109,test
11071,98,110,test
11072,98,111,test
11073,98,112,test
11074,99,0,train
11075,99,1,test
11076,99,2,train
11077,99,3,test
11078,99,4,train
11079,99,5,train
11080,99,6,test
11081,99,7,test
11082,99,8,test
11083,99,9,test
11084,99,10,test
11085,99,11,test
11086,99,12,test
11087,99,13,test
11088,99,14,test
11089,99,15,test
11090,99,16,train
11091,99,17,test
11092,99,18,test
11093,99,19,train
11094,99,20,train
11095,99,21,test
11096,99,22,train
11097,99,23,test
11098,99,24,test
11099,99,25,test
11100,99,26,train
11101,99,27,test
11102,99,28,test
11103,99,29,test
11104,99,30,test
11105,99,31,train
11106,99,32,test
11107,99,33,test
11108,99,34,test
11109,99,35,train
11110,99,36,train
11111,99,37,test
11112,99,38,test
11113,99,39,train
11114,99,40,test
11115,99,41,test
11116,99,42,test
11117,99,43,train
11118,99,44,test
11119,99,45,test
11120,99,46,test
11121,99,47,test
11122,99,48,train
11123,99,49,test
11124,99,50,train
11125,99,51,train
11126,99,52,test
11127,99,53,test
11128,99,54,test
11129,99,55,train
11130,99,56,train
11131,99,57,test
11132,99,58,test
11133,99,59,test
11134,99,60,test
11135,99,61,test
11136,99,62,test
11137,99,63,train
11138,99,64,test
11139,99,65,test
11140,99,66,test
11141,99,67,test
11142,99,68,test
11143,99,69,test
11144,99,70,train
11145,99,71,test
11146,99,72,train
11147,99,73,train
11148,99,74,train
11149,99,75,test
11150,99,76,test
11151,99,77,test
11152,99,78,train
11153,99,79,test
11154,99,80,test
11155,99,81,test
11156,99,82,test
11157,99,83,train
11158,99,84,test
11159,99,85,train
11160,99,86,test
11161,99,87,test
11162,99,88,test
11163,99,89,train
11164,99,90,test
11165,99,91,train
11166,99,92,test
11167,99,93,test
11168,99,94,test
11169,99,95,test
11170,99,96,test
11171,99,97,test
11172,99,98,test
11173,99,99,test
11174,99,100,test
11175,99,101,test
11176,99,102,test
11177,99,103,train
11178,99,104,train
11179,99,105,test
11180,99,106,train
11181,99,107,test
11182,99,108,test
11183,99,109,train
11184,99,110,test
11185,99,111,test
11186,99,112,train
11187,100,0,test
11188,100,1,test
11189,100,2,test
11190,100,3,train
11191,100,4,train
11192,100,5,test
11193,100,6,train
11194,100,7,test
11195,100,8,test
11196,100,9,test
11197,100,10,test
11198,100,11,test
11199,100,12,test
11200,100,13,test
11201,100,14,test
11202,100,15,train
11203,100,16,test
11204,100,17,train
11205,100,18,test
11206,100,19,test
11207,100,20,test
11208,100,21,test
11209,100,22,train
11210,100,23,test
11211,100,24,train
11212,100,25,test
11213,100,26,test
11214,100,27,test
11215,100,28,test
11216,100,29,test
11217,100,30,train
11218,100,31,test
11219,100,32,train
11220,100,33,test
11221,100,34,test
11222,100,35,test
11223,100,36,test
11224,100,37,test
11225,100,38,train
11226,100,39,test
11227,100,40,test
11228,100,41,train
11229,100,42,train
11230,100,43,train
11231,100,44,test
11232,100,45,test
11233,100,46,train
11234,100,47,test
11235,100,48,train
11236,100,49,test
11237,100,50,test
11238,100,51,test
11239,100,52,test
11240,100,53,test
11241,100,54,test
11242,100,55,test
11243,100,56,train
11244,100,57,train
11245,100,58,train
11246,100,59,test
11247,100,60,train
11248,100,61,train
11249,100,62,test
11250,100,63,train
11251,100,64,test
11252,100,65,test
11253,100,66,test
11254,100,67,test
11255,100,68,test
11256,100,69,test
11257,100,70,test
11258,100,71,test
11259,100,72,train
11260,100,73,test
11261,100,74,test
11262,100,75,test
11263,100,76,test
11264,100,77,test
11265,100,78,test
11266,100,79,test
11267,100,80,test
11268,100,81,test
11269,100,82,test
11270,100,83,train
11271,100,84,train
11272,100,85,test
11273,100,86,train
11274,100,87,test
11275,100,88,test
11276,100,89,train
11277,100,90,test
11278,100,91,train
11279,100,92,train
11280,100,93,test
11281,100,94,test
11282,100,95,test
11283,100,96,test
11284,100,97,train
11285,100,98,train
11286,100,99,test
11287,100,100,test
11288,100,101,test
11289,100,102,test
11290,100,103,test
11291,100,104,test
11292,100,105,train
11293,100,106,test
11294,100,107,test
11295,100,108,test
11296,100,109,test
11297,100,110,test
11298,100,111,train
11299,100,112,test
11300,101,0,test
11301,101,1,train
11302,101,2,test
11303,101,3,test
11304,101,4,test
11305,101,5,test
11306,101,6,test
11307,101,7,test
11308,101,8,test
11309,101,9,test
11310,101,10,test
11311,101,11,test
11312,101,12,test
11313,101,13,test
11314,101,14,test
11315,101,15,test
11316,101,16,train
11317,101,17,test
11318,101,18,test
11319,101,19,test
11320,101,20,test
11321,101,21,test
11322,101,22,test
11323,101,23,train
11324,101,24,test
11325,101,25,test
11326,101,26,test
11327,101,27,test
11328,101,28,test
11329,101,29,train
11330,101,30,train
11331,101,31,test
11332,101,32,test
11333,101,33,test
11334,101,34,test
11335,101,35,test
11336,101,36,train
11337,101,37,test
11338,101,38,test
11339,101,39,test
11340,101,40,train
11341,101,41,train
11342,101,42,test
11343,101,43,test
11344,101,44,test
11345,101,45,test
11346,101,46,test
11347,101,47,test
11348,101,48,test
11349,101,49,test
11350,101,50,test
11351,101,51,test
11352,101,52,test
11353,101,53,train
11354,101,54,test
11355,101,55,test
11356,101,56,train
11357,101,57,test
11358,101,58,test
11359,101,59,test
11360,101,60,train
11361,101,61,test
11362,101,62,train
11363,101,63,test
11364,101,64,train
11365,101,65,test
11366,101,66,test
11367,101,67,test
11368,101,68,train
11369,101,69,test
11370,101,70,test
11371,101,71,test
11372,101,72,test
11373,101,73,test
11374,101,74,test
11375,101,75,test
11376,101,76,test
11377,101,77,test
11378,101,78,test
11379,101,79,test
11380,101,80,test
11381,101,81,test
11382,101,82,test
11383,101,83,train
11384,101,84,test
11385,101,85,test
11386,101,86,test
11387,101,87,test
11388,101,88,test
11389,101,89,test
11390,101,90,test
11391,101,91,test
11392,101,92,test
11393,101,93,test
11394,101,94,train
11395,101,95,test
11396,101,96,test
11397,101,97,test
11398,101,98,test
11399,101,99,train
11400,101,100,train
11401,101,101,test
11402,101,102,test
11403,101,103,train
11404,101,104,train
11405,101,105,test
11406,101,106,test
11407,101,107,test
11408,101,108,test
11409,101,109,test
11410,101,110,train
11411,101,111,train
11412,101,112,test
11413,102,0,test
11414,102,1,train
11415,102,2,test
11416,102,3,test
11417,102,4,test
11418,102,5,test
11419,102,6,train
11420,102,7,test
11421,102,8,test
11422,102,9,test
11423,102,10,test
11424,102,11,train
11425,102,12,test
11426,102,13,test
11427,102,14,test
11428,102,15,train
11429,102,16,train
11430,102,17,test
11431,102,18,test
11432,102,19,test
11433,102,20,test
11434,102,21,train
11435,102,22,test
11436,102,23,test
11437,102,24,test
11438,102,25,test
11439,102,26,test
11440,102,27,test
11441,102,28,test
11442,102,29,train
11443,102,30,test
11444,102,31,test
11445,102,32,test
11446,102,33,test
11447,102,34,train
11448,102,35,test
11449,102,36,train
11450,102,37,test
11451,102,38,test
11452,102,39,test
11453,102,40,test
11454,102,41,test
11455,102,42,test
11456,102,43,train
11457,102,44,test
11458,102,45,train
11459,102,46,test
11460,102,47,test
11461,102,48,test
11462,102,49,train
11463,102,50,train
11464,102,51,test
11465,102,52,train
11466,102,53,train
11467,102,54,test
11468,102,55,test
11469,102,56,test
